id,code,category,name,unidade_tributacao,descricao_unidade
03023900,03023900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03023900 - OUTS.ATUNS FRESCOS,REFRIG.EXC.FILES, OUTS. CARNES,ETC.",,
03024100,03024100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024100 - ARENQUES FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024210,03024210,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024210 - ANCHOITAS FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024290,03024290,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024290 - OUTRAS ANCHOVAS FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024300,03024300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024300 - SARDINHAS FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024400,03024400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024400 - CAVALINHAS FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024500,03024500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024500 - CHICHARROS FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024600,03024600,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024600 - BIJUPIRÁS FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024700,03024700,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024700 - ESPADARTES FRESCOS/REFRIGERADOS,EXC. FILES,OUTS.CARNES,ETC",,
03024910,03024910,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03024910 - ESPADINS, MARLINS, VELEIROS (ISTIOPHORIDAE)",,
03024990,03024990,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03024990 - OUTROS,,
03025100,03025100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025100 - BACALHAU DO ATLANTICO (...), BACALHAU DA GROELANDIA () E BACALHAU DO PACÍFICO (...), FRESCOS/REFRIGERADOS, EXC.FILES,ETC.",,
03025200,03025200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025200 - BACALHAU HADDOCH OU LUBINA, FRESCOS/REFRIGERADOS, EXC.FILES,ETC.",,
03025300,03025300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025300 - BACALHAU SAITHE FRESCOS/REFRIGERADOS, EXC.FILES,ETC.",,
03025400,03025400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025400 - MERLUZAS E ABRÓTEAS, FRESCOS/REFRIGERADOS, EXC.FILES,ETC.",,
03025500,03025500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025500 - MERLUZA DO ALASCA, FRESCOS/REFRIGERADOS, EXC.FILES,ETC.",,
03025600,03025600,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025600 - VERDINHOS (), FRESCOS/REFRIGERADOS, EXC.FILES,ETC.",,
03025900,03025900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03025900 - OUTROS PEIXES DAS FAM. BREGMACEROTIDAE, GADIDAE, ETC.",,
03027100,03027100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03027100 - TILÁPIAS FRESCAS,REFRIG.EXC.FILES,OUTS. CARNES,ETC.",,
03027210,03027210,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03027210 - BAGRES (...),FRESCAS,REFRIG.EXC.FILES,OUTS. CARNES,ETC.",,
03027290,03027290,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03027290 - OUTROS BAGRES, FRESCAS,REFRIG.EXC.FILES, OUTS. CARNES,ETC.",,
03027300,03027300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03027300 - CARPAS,FRESCAS,REFRIG.EXC.FILES,OUTS. CARNES,ETC.",,
03027400,03027400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03027400 - ENGUIAS, FRESCAS,REFRIG.EXC.FILES,OUTS. CARNES,ETC.",,
03027900,03027900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03027900 - OUTROS,FRESCAS,REFRIG.EXC.FILES,OUTS. CARNES,ETC.",,
03028100,03028100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028100 - ESQUALOS FRESCOS,REFRIG.EXC.FILES,OUTS. CARNES,ETC.",,
03028200,03028200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028200 - RAIAS, FRESCOS,REFRIG.EXC.FILES, OUTS. CARNES,ETC.",,
03028310,03028310,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028310 - MERLUZAS-NEGRAS (DISSOSTICHUS ELEGINOIDES),,
03028320,03028320,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028320 - MERLUZAS ANTÁRTICAS (DISSOSTICHUS MAWSONI),,
03028400,03028400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028400 - ROBALOS, FRESCOS,REFRIG.EXC.FILES, OUTS. CARNES,ETC.",,
03028500,03028500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028500 - PARGOS OU SARGOS, FRESCOS,REFRIG.EXC.FILES, OUTS. CARNES,ETC.",,
03028910,03028910,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028910 - PARGO (LUTJANUS PURPUREUS),,
03028921,03028921,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028921 - CHERNE-POVEIRO (POLYPRION AMERICANUS), FRESCOS OU REFRIGERADOS",,
03028922,03028922,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028922 - GAROUPAS (ACANTHISTIUS SPP),,
03028923,03028923,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028923 - ESTURJÕES (ASCIPENSER BAERI),,
03028924,03028924,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028924 - PEIXES-REI (ATHERINDAE SPP),,
03028931,03028931,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028931 - CURIMATAS (PROCHILODUS SPP.), FRESCO OU REFRIGERADO",,
03028932,03028932,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028932 - TILAPIAS, FRESCO OU REFRIGERADO",,
03028933,03028933,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028933 - SURUBINS (PSEUDOPLATYSTOMA SPP.), FRES. OU REFRIG.",,
03028934,03028934,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028934 - TRAÍRAS (HOPLIAS MALABARICUS & H. CF. LACERDAE),,
03028935,03028935,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028935 - PIAUS (LEPORINUS SPP.), FRESCO OU REFRIGERADO",,
03028936,03028936,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028936 - TAINHAS, FRESCO OU REFRIGERADO",,
03028937,03028937,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028937 - PIRARUCU (ARAPAIMA GIGAS), FRESCO OU REFRIGERADO",,
03028938,03028938,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028938 - PESCADAS, FRESCO OU REFRIGERADO",,
03028941,03028941,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028941 - PIRAMUTABAS, FRESCO OU REFRIGERADO",,
03028942,03028942,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028942 - DOURADAS, FRESCO OU REFRIGERADO",,
03028943,03028943,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028943 - PACUS, FRESCO OU REFRIGERADO",,
03028944,03028944,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028944 - TAMBAQUIS, FRESCO OU REFRIGERADO",,
03028945,03028945,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03028945 - TAMBACU FRESCO OU RESFRIADO,,
03028990,03028990,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03028990 - OUTS.PEIXES FRESCOS,REFRIG.EXC.FILES, OUTS. CARNES,ETC.",,
03029100,03029100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03029100 - FÍGADOS, OVAS E GÔNADAS MASCULINAS",,
03029200,03029200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03029200 - BARBATANAS DE TUBARÃO,,
03029900,03029900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03029900 - OUTROS,,
03031100,03031100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03031100 - SALMOESVERMELHOS,CONGELADOS,EXC.FILES,ETC.",,
03031200,03031200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03031200 - OIUTROS SALMOES DO PACÍFICO ,CONGELADOS, EXC.FILES,ETC.",,
03031300,03031300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03031300 - SALMOES-DO-ATLANTICO E DANUBIO,CONGELADOS, EXC.FILES,ETC",,
03031400,03031400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03031400 - TRUTAS (SALMO TRUTTA,ETC.) CONGELADAS, EXC.FILES,ETC.",,
03031900,03031900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03031900 - OUTS.SALMONIDEOS CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03032300,03032300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03032300 - TILAPIAS,,
03032410,03032410,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03032410 - BAGRES CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03032490,03032490,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03032490 - OUTROS BAGRES CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03032500,03032500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03032500 - CARPAS CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03032600,03032600,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03032600 - ENGUIAS CONGELADAS,EXC.FILES,OUTS.CARNES, FIGADOS,ETC.",,
03032900,03032900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03032900 - OUTROS TILAPIAS, BAGRES, PERCA-DO-NILO (...), CONGELADAS,EXC.FILES,OUTS.CARNES, FIGADOS,ETC.",,
03033100,03033100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03033100 - LINGUADOS-GIGANTES CONGELADOS,EXC.FILES. OUTS. CARNES,ETC",,
03033200,03033200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03033200 - SOLHAS OU PATRUCAS,CONGELADAS,EXC.FILES, OUTS. CARNES,ETC",,
03033300,03033300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03033300 - LINGUADOS CONGELADOS,EXC.FILES,OUTS.CARNES, FIGADOS,ETC.",,
03033400,03033400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03033400 - PREGADOS,CONGELADOS,EXC.FILES, OUTS. CARNES,ETC",,
03033900,03033900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03033900 - OUTS.PEIXES CHATOS,CONGELADOS,EXC.FILES, OUTS. CARNES,ETC",,
03034100,03034100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034100 - ALBACORAS BRANCAS,CONGELADOS, EXC. FILES,ETC.",,
03034200,03034200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034200 - ALBACORAS/LAJE,CONGELADAS, EXC.FILES,ETC",,
03034300,03034300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034300 - BONITOS-LISTRADOS,ETC.CONGELADOS, EXC.FILES,ETC.",,
03034400,03034400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034400 - ALBACORAS-BANDOLIN (PATUDOS) CONGELADOS, EXC.FILES, OUTS. CARNES,FIGADOS,ETC",,
03034500,03034500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034500 - ATUNS-AZUIS (...), CONGELADOS,EXC.FILES, OUTS.CARNES, FIGADOS,ETC",,
03034600,03034600,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034600 - ATUNS DO SUL CONGELADOS,EXC.FILES, OUTS. CARNES,FIGADOS,ETC",,
03034900,03034900,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03034900 - OUTS.ATUNS CONGELADOS,EXC.FILES,OUTS. CARNES, FIGADOS,ETC",,
03035100,03035100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035100 - ARENQUES CONGELADOS,EXC.FILES,OUTS. CARNES, FIGADOS,ETC.",,
03035300,03035300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035300 - SARDINHAS, () ANCHOVETAS, CONGELADAS, EXC.FILES,ETC.",,
03035400,03035400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035400 - CAVALINHAS,CONGELADAS, EXC. FILES,ETC.",,
03035500,03035500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035500 - CHICHARROS,CONGELADAS, EXC. FILES,ETC.",,
03035600,03035600,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035600 - BIJUPIRÁS,CONGELADAS, EXC. FILES,ETC.",,
03035700,03035700,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035700 - ESPADARTES CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03035910,03035910,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03035910 - ESPADINS, MARLINS, VELEIROS (ISTIOPHORIDAE)",,
03035920,03035920,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03035920 - ANCHOITA (ENGRAULIS ANCHOITA),,
03035990,03035990,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03035990 - OUTROS,,
03036300,03036300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036300 - BACALHAU DO ATLANTICO,BACALHAU DA GROELANDIA (...), CONGELADOS,EXC.FILES, OUTS. CARNES,ETC.",,
03036400,03036400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036400 - HADDOCKS CONGELADOS,EXC.FILES,OUTS. CARNES, FIGADOS,ETC",,
03036500,03036500,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036500 - SAITHE CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03036600,03036600,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036600 - MERLUZAS E ABROTEAS,CONGELADAS, EXC.FILES,ETC.",,
03036700,03036700,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036700 - MERLUZAS DO ALASCA,CONGELADAS, EXC.FILES,ETC.",,
03036800,03036800,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036800 - VERDINHOS,CONGELADOS, EXC.FILES,ETC.",,
03036910,03036910,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036910 - MERLUZAS ROSADAS CONGELADOS,EXC.FILES,OUTS. CARNES, ETC.",,
03036990,03036990,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03036990 - OUTROS PEIXES DAS FAMÍLIAS BREGMACEROTIDAE (...), CONGELADOS,EXC.FILES,OUTS. CARNES, ETC.",,
03038111,03038111,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038111 - TUBAROES-AZUIS INTEIROS,CONGELADOS",,
03038112,03038112,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038112 - TUBAROES-AZUIS, CONGELAD.EVISCERAD. S/CABECA, S/BARBATANA",,
03038113,03038113,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038113 - TUBAROES-AZUIS,CONGELADOS,EM PEDACOS, COM PELE",,
03038114,03038114,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038114 - TUBAROES-AZUIS,CONGELADOS,EM PEDACOS, SEM PELE",,
03038119,03038119,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038119 - OUTROS  TUBAROES-AZUIS CONGELADOS,,
03038190,03038190,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038190 - OUTS.PEIXES ESQUALOS,CONGELADOS",,
03038200,03038200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038200 - RAIAS,CONGELADAS",,
03038311,03038311,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038311 - MERLUZAS NEGRAS CONGELADOS,EXC.FILES, OUTS. CARNES, ETC. EVISCERADAS, SEM CABEÇA E SEM CAUDA",,
03038319,03038319,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038319 - OUTRAS MERLUZAS,,
03038321,03038321,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038321 - MELUZAS DO ANTARTICO EVISCERADAS, SEM CABEÇA E SEM CAUDA",,
03038329,03038329,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038329 - OUTRAS MERLUZAS DO ANTARTICO,,
03038400,03038400,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038400 - ROBALOS CONGELADAS,EXC. FILES,ETC.",,
03038910,03038910,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038910 - CORVINAS CONGELADAS,EXC.FILES,OUTS.CARNES, FIGADOS,ETC.",,
03038920,03038920,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038920 - PESCADAS CONGELADAS,EXC.FILES,OUTS.CARNES, FIGADOS,ETC.",,
03038932,03038932,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038932 - PARGOS CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03038933,03038933,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038933 - PEIXES-SAPO CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03038941,03038941,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038941 - CHERNES-POVEIRO CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03038942,03038942,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038942 - GAROUPAS CONGELADOS,EXC.FILES,OUTS. CARNES, ETC.",,
03038943,03038943,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038943 - TAINHAS CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03038944,03038944,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038944 - ESTURJÕES CONGELADOS,EXC.FILES,OUTS. CARNES, ETC.",,
03038945,03038945,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038945 - PEIXES-REI CONGELADOS,EXC.FILES,OUTS. CARNES, ETC.",,
03038946,03038946,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038946 - NOTOTENIAS CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03038951,03038951,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038951 - CURIMATÃS CONGELADOS,,
03038952,03038952,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038952 - TILAPIAS CONGELADOS,,
03038953,03038953,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038953 - SURUBINS CONGELADOS,,
03038954,03038954,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038954 - TRAIRAS CONGELADOS,,
03038955,03038955,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038955 - PIAUS CONGELADOS,,
03038956,03038956,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038956 - PIRARUCUS CONGELADOS,,
03038961,03038961,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038961 - PIRAMUTABAS CONGELADOS,,
03038962,03038962,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038962 - DOURADAS CONGELADOS,,
03038963,03038963,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038963 - PACUS CONGELADOS,,
03038964,03038964,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038964 - TAMBAQUIS CONGELADOS,,
03038965,03038965,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03038965 - TAMBACUS CONGELADOS,,
03038990,03038990,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03038990 - OUTS.PEIXES CONGELADOS,EXC.FILES,OUTS. CARNES,ETC.",,
03039100,03039100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03039100 - FÍGADOS, OVAS E GÔNADAS MASCULINAS",,
03039200,03039200,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03039200 - BARBATANAS DE TUBARÃO,,
03039910,03039910,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03039910 - CABEÇAS DE MERLUZA NEGRA (DISSOSTICHUS ELEGINOIDES),,
03039920,03039920,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03039920 - CABEÇAS DE MERLUZA ANTÁRTICA (DISSOSTICHUS MAWSONI),,
03039990,03039990,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS",03039990 - OUTROS,,
03043100,03043100,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03043100 - FILES DE TILAPIAS,FRESCOS OU REFRIGERADOS",,
03043210,03043210,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03043210 - FILES DE BAGRES,FRESCOS OU REFRIGERADOS",,
03043290,03043290,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03043290 - FILES DE OUTROS BAGRES,FRESCOS OU REFRIGERADOS",,
03043300,03043300,"PEIXES E CRUSTÁCEOS, MOLUSCOS E OUTROS INVERTEBRADOS AQUÁTICOS","03043300 - FILES DE PERCA-DO-NILO,FRESCOS OU REFRIGERADOS",,
